"FID","Name","LH_MED","Height","YearBuilt","POINT_X","POINT_Y","year","reach","lights"
101,"PlatteFougere",0,0,1910,364881.3592,-42739.1628,1693,NA,0
101,"PlatteFougere",0,0,1910,364881.3592,-42739.1628,1753,NA,0
101,"PlatteFougere",0,0,1910,364881.3592,-42739.1628,1831,0,0
101,"PlatteFougere",0,0,1910,364881.3592,-42739.1628,1851,0,0
101,"PlatteFougere",0,0,1910,364881.3592,-42739.1628,1911,12,1
66,"PlymouthBreakWater",0,0,0,246390.3923,50585.0158,1693,NA,0
66,"PlymouthBreakWater",0,0,0,246390.3923,50585.0158,1753,NA,0
66,"PlymouthBreakWater",0,0,0,246390.3923,50585.0158,1831,0,0
66,"PlymouthBreakWater",0,0,0,246390.3923,50585.0158,1851,0,0
66,"PlymouthBreakWater",0,0,0,246390.3923,50585.0158,1911,0,1
67,"PlymouthBreakwater_LV",0,13,1759,246389.0242,50584.7707,1693,NA,0
67,"PlymouthBreakwater_LV",0,13,1759,246389.0242,50584.7707,1753,NA,0
67,"PlymouthBreakwater_LV",0,13,1759,246389.0242,50584.7707,1831,5,2
67,"PlymouthBreakwater_LV",0,13,1759,246389.0242,50584.7707,1851,9,1
67,"PlymouthBreakwater_LV",0,13,1759,246389.0242,50584.7707,1911,11,1
70,"PlymouthMillBay",0,0,1880,246740.7462,53986.1079,1693,NA,0
70,"PlymouthMillBay",0,0,1880,246740.7462,53986.1079,1753,NA,0
70,"PlymouthMillBay",0,0,1880,246740.7462,53986.1079,1831,0,0
70,"PlymouthMillBay",0,0,1880,246740.7462,53986.1079,1851,0,0
70,"PlymouthMillBay",0,0,1880,246740.7462,53986.1079,1911,0,1
68,"PlymouthMountBattonBreakwater",0,0,1879,248129.0538,53287.5108,1693,NA,0
68,"PlymouthMountBattonBreakwater",0,0,1879,248129.0538,53287.5108,1753,NA,0
68,"PlymouthMountBattonBreakwater",0,0,1879,248129.0538,53287.5108,1831,0,0
68,"PlymouthMountBattonBreakwater",0,0,1879,248129.0538,53287.5108,1851,0,0
68,"PlymouthMountBattonBreakwater",0,0,1879,248129.0538,53287.5108,1911,0,1
65,"PlymouthPenleePoint",0,0,1902,244163.5068,48799.9147,1693,NA,0
65,"PlymouthPenleePoint",0,0,1902,244163.5068,48799.9147,1753,NA,0
65,"PlymouthPenleePoint",0,0,1902,244163.5068,48799.9147,1831,0,0
65,"PlymouthPenleePoint",0,0,1902,244163.5068,48799.9147,1851,0,0
65,"PlymouthPenleePoint",0,0,1902,244163.5068,48799.9147,1911,13,1
69,"PlymouthSuttonPool",0,0,1895,248270.9246,53737.2654,1693,NA,0
69,"PlymouthSuttonPool",0,0,1895,248270.9246,53737.2654,1753,NA,0
69,"PlymouthSuttonPool",0,0,1895,248270.9246,53737.2654,1831,0,0
69,"PlymouthSuttonPool",0,0,1895,248270.9246,53737.2654,1851,0,0
69,"PlymouthSuttonPool",0,0,1895,248270.9246,53737.2654,1911,0,1
597,"PointAyr",0,0,1776,312286.239669,385072.296474,1693,NA,0
597,"PointAyr",0,0,1776,312286.239669,385072.296474,1753,NA,0
597,"PointAyr",0,0,1776,312286.239669,385072.296474,1831,11,2
597,"PointAyr",0,0,1776,312286.239669,385072.296474,1851,10,1
597,"PointAyr",0,0,1776,312286.239669,385072.296474,1911,0,0
379,"PointOfAir",0,49,1818,246349.3734,504849.4987,1693,NA,0
379,"PointOfAir",0,49,1818,246349.3734,504849.4987,1753,NA,0
379,"PointOfAir",0,49,1818,246349.3734,504849.4987,1831,15,1
379,"PointOfAir",0,49,1818,246349.3734,504849.4987,1851,15,1
379,"PointOfAir",0,49,1818,246349.3734,504849.4987,1911,16,2
63,"Polperro",0,0,1897,221039.8778,50844.733,1693,NA,0
63,"Polperro",0,0,1897,221039.8778,50844.733,1753,NA,0
63,"Polperro",0,0,1897,221039.8778,50844.733,1831,0,0
63,"Polperro",0,0,1897,221039.8778,50844.733,1851,0,0
63,"Polperro",0,0,1897,221039.8778,50844.733,1911,0,1
121,"Poole",0,0,1848,403717.2251,87085.3125,1693,NA,0
121,"Poole",0,0,1848,403717.2251,87085.3125,1753,NA,0
121,"Poole",0,0,1848,403717.2251,87085.3125,1831,0,0
121,"Poole",0,0,1848,403717.2251,87085.3125,1851,6,2
121,"Poole",0,0,1848,403717.2251,87085.3125,1911,6,3
382,"PortErin",0,0,0,219515.5398,469182.3976,1693,NA,0
382,"PortErin",0,0,0,219515.5398,469182.3976,1753,NA,0
382,"PortErin",0,0,0,219515.5398,469182.3976,1831,0,0
382,"PortErin",0,0,0,219515.5398,469182.3976,1851,0,0
382,"PortErin",0,0,0,219515.5398,469182.3976,1911,0,1
385,"PortLaMarieInnerPier",0,0,1884,221027.9471,467667.2053,1693,NA,0
385,"PortLaMarieInnerPier",0,0,1884,221027.9471,467667.2053,1753,NA,0
385,"PortLaMarieInnerPier",0,0,1884,221027.9471,467667.2053,1831,0,0
385,"PortLaMarieInnerPier",0,0,1884,221027.9471,467667.2053,1851,0,0
385,"PortLaMarieInnerPier",0,0,1884,221027.9471,467667.2053,1911,3,1
56,"PortMellin",0,0,1895,166540.1133,17924.7991,1693,NA,0
56,"PortMellin",0,0,1895,166540.1133,17924.7991,1753,NA,0
56,"PortMellin",0,0,1895,166540.1133,17924.7991,1831,0,0
56,"PortMellin",0,0,1895,166540.1133,17924.7991,1851,0,0
56,"PortMellin",0,0,1895,166540.1133,17924.7991,1911,0,1
513,"PortTalbot",0,0,1895,274763.9721,188665.3642,1693,NA,0
513,"PortTalbot",0,0,1895,274763.9721,188665.3642,1753,NA,0
513,"PortTalbot",0,0,1895,274763.9721,188665.3642,1831,0,0
513,"PortTalbot",0,0,1895,274763.9721,188665.3642,1851,0,0
513,"PortTalbot",0,0,1895,274763.9721,188665.3642,1911,9,4
475,"PortTrevor",0,0,1878,237507.573,347475.9258,1693,NA,0
475,"PortTrevor",0,0,1878,237507.573,347475.9258,1753,NA,0
475,"PortTrevor",0,0,1878,237507.573,347475.9258,1831,0,0
475,"PortTrevor",0,0,1878,237507.573,347475.9258,1851,0,0
475,"PortTrevor",0,0,1878,237507.573,347475.9258,1911,2,1
228,"PortVictoria",0,0,0,589211.443,175579.258,1693,NA,0
228,"PortVictoria",0,0,0,589211.443,175579.258,1753,NA,0
228,"PortVictoria",0,0,0,589211.443,175579.258,1831,0,0
228,"PortVictoria",0,0,0,589211.443,175579.258,1851,0,0
228,"PortVictoria",0,0,0,589211.443,175579.258,1911,0,1
515,"Porthcawl",0,0,1866,281968.2816,176323.2289,1693,NA,0
515,"Porthcawl",0,0,1866,281968.2816,176323.2289,1753,NA,0
515,"Porthcawl",0,0,1866,281968.2816,176323.2289,1831,0,0
515,"Porthcawl",0,0,1866,281968.2816,176323.2289,1851,0,0
515,"Porthcawl",0,0,1866,281968.2816,176323.2289,1911,7,1
553,"Portishead",0,0,0,347632.8675,177643.836,1693,NA,0
553,"Portishead",0,0,0,347632.8675,177643.836,1753,NA,0
553,"Portishead",0,0,0,347632.8675,177643.836,1831,0,0
553,"Portishead",0,0,0,347632.8675,177643.836,1851,0,0
553,"Portishead",0,0,0,347632.8675,177643.836,1911,0,1
26,"Portland",0,198,1716,367644.4447,68424.9765,1693,NA,0
26,"Portland",0,198,1716,367644.4447,68424.9765,1753,NA,2
26,"Portland",0,198,1716,367644.4447,68424.9765,1831,19,2
26,"Portland",0,198,1716,367644.4447,68424.9765,1851,19,2
26,"Portland",0,198,1716,367644.4447,68424.9765,1911,18,2
93,"PortlandCamber",1,0,1892,369681.7142,74278.6821,1693,NA,0
93,"PortlandCamber",1,0,1892,369681.7142,74278.6821,1753,NA,0
93,"PortlandCamber",1,0,1892,369681.7142,74278.6821,1831,0,0
93,"PortlandCamber",1,0,1892,369681.7142,74278.6821,1851,0,0
93,"PortlandCamber",1,0,1892,369681.7142,74278.6821,1911,0,1
91,"PortlandNorthEasternBreakWater",0,0,1905,369489.729,77336.1655,1693,NA,0
91,"PortlandNorthEasternBreakWater",0,0,1905,369489.729,77336.1655,1753,NA,0
91,"PortlandNorthEasternBreakWater",0,0,1905,369489.729,77336.1655,1831,0,0
91,"PortlandNorthEasternBreakWater",0,0,1905,369489.729,77336.1655,1851,0,0
91,"PortlandNorthEasternBreakWater",0,0,1905,369489.729,77336.1655,1911,14,2
92,"PortlandNorthernArm",0,0,1905,369372.0149,77551.7808,1693,NA,0
92,"PortlandNorthernArm",0,0,1905,369372.0149,77551.7808,1753,NA,0
92,"PortlandNorthernArm",0,0,1905,369372.0149,77551.7808,1831,0,0
92,"PortlandNorthernArm",0,0,1905,369372.0149,77551.7808,1851,0,0
92,"PortlandNorthernArm",0,0,1905,369372.0149,77551.7808,1911,7,1
90,"PortlandOuterBreakWater",0,0,1851,370710.2799,76277.9171,1693,NA,0
90,"PortlandOuterBreakWater",0,0,1851,370710.2799,76277.9171,1753,NA,0
90,"PortlandOuterBreakWater",0,0,1851,370710.2799,76277.9171,1831,0,0
90,"PortlandOuterBreakWater",0,0,1851,370710.2799,76277.9171,1851,6,1
90,"PortlandOuterBreakWater",0,0,1851,370710.2799,76277.9171,1911,0,1
89,"PortlandSouthShipChannel",0,0,1907,370230.8593,74572.7493,1693,NA,0
89,"PortlandSouthShipChannel",0,0,1907,370230.8593,74572.7493,1753,NA,0
89,"PortlandSouthShipChannel",0,0,1907,370230.8593,74572.7493,1831,0,0
89,"PortlandSouthShipChannel",0,0,1907,370230.8593,74572.7493,1851,0,0
89,"PortlandSouthShipChannel",0,0,1907,370230.8593,74572.7493,1911,2,2
94,"PortlandTorpedoPierWestSideHarbour",0,0,1892,367305.209,75635.3283,1693,NA,0
94,"PortlandTorpedoPierWestSideHarbour",0,0,1892,367305.209,75635.3283,1753,NA,0
94,"PortlandTorpedoPierWestSideHarbour",0,0,1892,367305.209,75635.3283,1831,0,0
94,"PortlandTorpedoPierWestSideHarbour",0,0,1892,367305.209,75635.3283,1851,0,0
94,"PortlandTorpedoPierWestSideHarbour",0,0,1892,367305.209,75635.3283,1911,0,1
55,"Portleven",0,0,1883,162614.382,25484.2167,1693,NA,0
55,"Portleven",0,0,1883,162614.382,25484.2167,1753,NA,0
55,"Portleven",0,0,1883,162614.382,25484.2167,1831,0,0
55,"Portleven",0,0,1883,162614.382,25484.2167,1851,0,0
55,"Portleven",0,0,1883,162614.382,25484.2167,1911,6,1
569,"Portreath",0,0,0,165428.8519,45537.1765,1693,NA,0
569,"Portreath",0,0,0,165428.8519,45537.1765,1753,NA,0
569,"Portreath",0,0,0,165428.8519,45537.1765,1831,0,0
569,"Portreath",0,0,0,165428.8519,45537.1765,1851,0,0
569,"Portreath",0,0,0,165428.8519,45537.1765,1911,0,1
164,"PortsmouthHarbourRailwayLanding",0,0,0,462787.1366,100116.533,1693,NA,0
164,"PortsmouthHarbourRailwayLanding",0,0,0,462787.1366,100116.533,1753,NA,0
164,"PortsmouthHarbourRailwayLanding",0,0,0,462787.1366,100116.533,1831,0,0
164,"PortsmouthHarbourRailwayLanding",0,0,0,462787.1366,100116.533,1851,0,0
164,"PortsmouthHarbourRailwayLanding",0,0,0,462787.1366,100116.533,1911,0,1
162,"PortsmouthVictoriaPier",0,0,1865,462774.3239,99378.2085,1693,NA,0
162,"PortsmouthVictoriaPier",0,0,1865,462774.3239,99378.2085,1753,NA,0
162,"PortsmouthVictoriaPier",0,0,1865,462774.3239,99378.2085,1831,0,0
162,"PortsmouthVictoriaPier",0,0,1865,462774.3239,99378.2085,1851,0,0
162,"PortsmouthVictoriaPier",0,0,1865,462774.3239,99378.2085,1911,0,2
449,"PovertyNook",0,0,1910,332637.4272,396525.6644,1693,NA,0
449,"PovertyNook",0,0,1910,332637.4272,396525.6644,1753,NA,0
449,"PovertyNook",0,0,1910,332637.4272,396525.6644,1831,0,0
449,"PovertyNook",0,0,1910,332637.4272,396525.6644,1851,0,0
449,"PovertyNook",0,0,1910,332637.4272,396525.6644,1911,0,1
533,"PowderMagazinePoint",0,0,1894,332736.3452,184794.5683,1693,NA,0
533,"PowderMagazinePoint",0,0,1894,332736.3452,184794.5683,1753,NA,0
533,"PowderMagazinePoint",0,0,1894,332736.3452,184794.5683,1831,0,0
533,"PowderMagazinePoint",0,0,1894,332736.3452,184794.5683,1851,0,0
533,"PowderMagazinePoint",0,0,1894,332736.3452,184794.5683,1911,4,1
27,"Predmouth",0,0,0,209721.9829,49822.5757,1693,NA,0
27,"Predmouth",0,0,0,209721.9829,49822.5757,1753,NA,0
27,"Predmouth",0,0,0,209721.9829,49822.5757,1831,0,0
27,"Predmouth",0,0,0,209721.9829,49822.5757,1851,0,0
27,"Predmouth",0,0,0,209721.9829,49822.5757,1911,0,0
224,"PrincesChannel_LV",0,0,1856,628553.348,181722.0095,1693,NA,0
224,"PrincesChannel_LV",0,0,1856,628553.348,181722.0095,1753,NA,0
224,"PrincesChannel_LV",0,0,1856,628553.348,181722.0095,1831,0,0
224,"PrincesChannel_LV",0,0,1856,628553.348,181722.0095,1851,0,1
224,"PrincesChannel_LV",0,0,1856,628553.348,181722.0095,1911,10,1
478,"Pwllheli",0,0,1907,238811.8739,334779.4421,1693,NA,0
478,"Pwllheli",0,0,1907,238811.8739,334779.4421,1753,NA,0
478,"Pwllheli",0,0,1907,238811.8739,334779.4421,1831,0,0
478,"Pwllheli",0,0,1907,238811.8739,334779.4421,1851,0,0
478,"Pwllheli",0,0,1907,238811.8739,334779.4421,1911,0,1
527,"QueenAlexandraDock",0,0,1898,319374.7409,173497.8273,1693,NA,0
527,"QueenAlexandraDock",0,0,1898,319374.7409,173497.8273,1753,NA,0
527,"QueenAlexandraDock",0,0,1898,319374.7409,173497.8273,1831,0,0
527,"QueenAlexandraDock",0,0,1898,319374.7409,173497.8273,1851,0,0
527,"QueenAlexandraDock",0,0,1898,319374.7409,173497.8273,1911,10,1
230,"Queensborough",0,0,1904,590336.800635,172198.805781,1693,NA,0
230,"Queensborough",0,0,1904,590336.800635,172198.805781,1753,NA,0
230,"Queensborough",0,0,1904,590336.800635,172198.805781,1831,0,0
230,"Queensborough",0,0,1904,590336.800635,172198.805781,1851,0,0
230,"Queensborough",0,0,1904,590336.800635,172198.805781,1911,5,1
229,"QueensboroughSpit",0,0,0,590266.8811,172318.4845,1693,NA,0
229,"QueensboroughSpit",0,0,0,590266.8811,172318.4845,1753,NA,0
229,"QueensboroughSpit",0,0,0,590266.8811,172318.4845,1831,0,0
229,"QueensboroughSpit",0,0,0,590266.8811,172318.4845,1851,0,0
229,"QueensboroughSpit",0,0,0,590266.8811,172318.4845,1911,0,1
28,"RameHead",1,0,0,241735.2604,48395.8085,1693,NA,0
28,"RameHead",1,0,0,241735.2604,48395.8085,1753,NA,0
28,"RameHead",1,0,0,241735.2604,48395.8085,1831,0,0
28,"RameHead",1,0,0,241735.2604,48395.8085,1851,0,0
28,"RameHead",1,0,0,241735.2604,48395.8085,1911,0,0
398,"RamsayQueensPier",0,0,1882,246142.4742,494253.26,1693,NA,0
398,"RamsayQueensPier",0,0,1882,246142.4742,494253.26,1753,NA,0
398,"RamsayQueensPier",0,0,1882,246142.4742,494253.26,1831,0,0
398,"RamsayQueensPier",0,0,1882,246142.4742,494253.26,1851,0,0
398,"RamsayQueensPier",0,0,1882,246142.4742,494253.26,1911,0,2
397,"RamseyHarbourNorthPier",0,0,1868,245559.6664,494699.113,1693,NA,0
397,"RamseyHarbourNorthPier",0,0,1868,245559.6664,494699.113,1753,NA,0
397,"RamseyHarbourNorthPier",0,0,1868,245559.6664,494699.113,1831,0,0
397,"RamseyHarbourNorthPier",0,0,1868,245559.6664,494699.113,1851,0,0
397,"RamseyHarbourNorthPier",0,0,1868,245559.6664,494699.113,1911,9,1
396,"RamseyHarbourSouthPier",0,35,1800,245559.0294,494635.7749,1693,NA,0
396,"RamseyHarbourSouthPier",0,35,1800,245559.0294,494635.7749,1753,NA,0
396,"RamseyHarbourSouthPier",0,35,1800,245559.0294,494635.7749,1831,9,1
396,"RamseyHarbourSouthPier",0,35,1800,245559.0294,494635.7749,1851,10,1
396,"RamseyHarbourSouthPier",0,35,1800,245559.0294,494635.7749,1911,4,1
215,"Ramsgate",0,52,1789,638344.2259,164351.6557,1693,NA,0
215,"Ramsgate",0,52,1789,638344.2259,164351.6557,1753,NA,0
215,"Ramsgate",0,52,1789,638344.2259,164351.6557,1831,6,1
215,"Ramsgate",0,52,1789,638344.2259,164351.6557,1851,0,0
215,"Ramsgate",0,52,1789,638344.2259,164351.6557,1911,0,0
217,"RamsgateEastPierHead",0,0,1867,638415.1485,164316.9797,1693,NA,0
217,"RamsgateEastPierHead",0,0,1867,638415.1485,164316.9797,1753,NA,0
217,"RamsgateEastPierHead",0,0,1867,638415.1485,164316.9797,1831,0,0
217,"RamsgateEastPierHead",0,0,1867,638415.1485,164316.9797,1851,0,0
217,"RamsgateEastPierHead",0,0,1867,638415.1485,164316.9797,1911,5,1
218,"RamsgateProminadePier",0,0,1881,639102.5771,165421.8007,1693,NA,0
218,"RamsgateProminadePier",0,0,1881,639102.5771,165421.8007,1753,NA,0
218,"RamsgateProminadePier",0,0,1881,639102.5771,165421.8007,1831,0,0
218,"RamsgateProminadePier",0,0,1881,639102.5771,165421.8007,1851,0,0
218,"RamsgateProminadePier",0,0,1881,639102.5771,165421.8007,1911,0,1
216,"RamsgateWestPierHead",0,0,0,638345.6209,164353.169,1693,NA,0
216,"RamsgateWestPierHead",0,0,0,638345.6209,164353.169,1753,NA,0
216,"RamsgateWestPierHead",0,0,0,638345.6209,164353.169,1831,0,0
216,"RamsgateWestPierHead",0,0,0,638345.6209,164353.169,1851,6,1
216,"RamsgateWestPierHead",0,0,0,638345.6209,164353.169,1911,7,1
393,"RedInnerPier",0,0,0,238596.8278,475146.0266,1693,NA,0
393,"RedInnerPier",0,0,0,238596.8278,475146.0266,1753,NA,0
393,"RedInnerPier",0,0,0,238596.8278,475146.0266,1831,0,0
393,"RedInnerPier",0,0,0,238596.8278,475146.0266,1851,0,0
393,"RedInnerPier",0,0,0,238596.8278,475146.0266,1911,6,1
451,"Rhyl",0,0,0,299605.0093,381035.9313,1693,NA,0
451,"Rhyl",0,0,0,299605.0093,381035.9313,1753,NA,0
451,"Rhyl",0,0,0,299605.0093,381035.9313,1831,0,0
451,"Rhyl",0,0,0,299605.0093,381035.9313,1851,0,0
451,"Rhyl",0,0,0,299605.0093,381035.9313,1911,0,1
292,"RoaringMiddle_LV",0,0,1908,557855.7256,341557.1317,1693,NA,0
292,"RoaringMiddle_LV",0,0,1908,557855.7256,341557.1317,1753,NA,0
292,"RoaringMiddle_LV",0,0,1908,557855.7256,341557.1317,1831,0,0
292,"RoaringMiddle_LV",0,0,1908,557855.7256,341557.1317,1851,0,0
292,"RoaringMiddle_LV",0,0,1908,557855.7256,341557.1317,1911,11,1
340,"RokerPier",0,0,1903,441496.2536,558722.5707,1693,NA,0
340,"RokerPier",0,0,1903,441496.2536,558722.5707,1753,NA,0
340,"RokerPier",0,0,1903,441496.2536,558722.5707,1831,0,0
340,"RokerPier",0,0,1903,441496.2536,558722.5707,1851,0,0
340,"RokerPier",0,0,1903,441496.2536,558722.5707,1911,15,1
184,"Rottingdean",0,0,1894,537131.5352,102003.4232,1693,NA,0
184,"Rottingdean",0,0,1894,537131.5352,102003.4232,1753,NA,0
184,"Rottingdean",0,0,1894,537131.5352,102003.4232,1831,0,0
184,"Rottingdean",0,0,1894,537131.5352,102003.4232,1851,0,0
184,"Rottingdean",0,0,1894,537131.5352,102003.4232,1911,0,1
48,"RoundIsland",0,0,1887,90118.9333,17787.0778,1693,NA,0
48,"RoundIsland",0,0,1887,90118.9333,17787.0778,1753,NA,0
48,"RoundIsland",0,0,1887,90118.9333,17787.0778,1831,0,0
48,"RoundIsland",0,0,1887,90118.9333,17787.0778,1851,0,0
48,"RoundIsland",0,0,1887,90118.9333,17787.0778,1911,20,1
537,"RoyalEdwardDock",0,0,1907,350595.215,178730.189,1693,NA,0
537,"RoyalEdwardDock",0,0,1907,350595.215,178730.189,1753,NA,0
537,"RoyalEdwardDock",0,0,1907,350595.215,178730.189,1831,0,0
537,"RoyalEdwardDock",0,0,1907,350595.215,178730.189,1851,0,0
537,"RoyalEdwardDock",0,0,1907,350595.215,178730.189,1911,12,4
189,"RoyalSovereign_LV",0,0,1875,572289.3345,99190.1572,1693,NA,0
189,"RoyalSovereign_LV",0,0,1875,572289.3345,99190.1572,1753,NA,0
189,"RoyalSovereign_LV",0,0,1875,572289.3345,99190.1572,1831,0,0
189,"RoyalSovereign_LV",0,0,1875,572289.3345,99190.1572,1851,0,0
189,"RoyalSovereign_LV",0,0,1875,572289.3345,99190.1572,1911,11,1
443,"Runcorn",0,0,0,352221.4427,383357.099,1693,NA,0
443,"Runcorn",0,0,0,352221.4427,383357.099,1753,NA,0
443,"Runcorn",0,0,0,352221.4427,383357.099,1831,0,0
443,"Runcorn",0,0,0,352221.4427,383357.099,1851,0,0
443,"Runcorn",0,0,0,352221.4427,383357.099,1911,0,1
151,"Ryde",0,0,1852,459260.145,93690.9085,1693,NA,0
151,"Ryde",0,0,1852,459260.145,93690.9085,1753,NA,0
151,"Ryde",0,0,1852,459260.145,93690.9085,1831,0,0
151,"Ryde",0,0,1852,459260.145,93690.9085,1851,0,0
151,"Ryde",0,0,1852,459260.145,93690.9085,1911,6,1
196,"RyeEastPier",0,36,1787,595163.9588,117851.378,1693,NA,0
196,"RyeEastPier",0,36,1787,595163.9588,117851.378,1753,NA,0
196,"RyeEastPier",0,36,1787,595163.9588,117851.378,1831,9,2
196,"RyeEastPier",0,36,1787,595163.9588,117851.378,1851,4,2
196,"RyeEastPier",0,36,1787,595163.9588,117851.378,1911,3,2
197,"RyeGroyne",0,0,1864,594763.8075,118380.1366,1693,NA,0
197,"RyeGroyne",0,0,1864,594763.8075,118380.1366,1753,NA,0
197,"RyeGroyne",0,0,1864,594763.8075,118380.1366,1831,0,0
197,"RyeGroyne",0,0,1864,594763.8075,118380.1366,1851,0,0
197,"RyeGroyne",0,0,1864,594763.8075,118380.1366,1911,0,1
29,"Rye_Beacon1",0,0,0,595050.9734,117847.4579,1693,NA,0
29,"Rye_Beacon1",0,0,0,595050.9734,117847.4579,1753,NA,0
29,"Rye_Beacon1",0,0,0,595050.9734,117847.4579,1831,0,0
29,"Rye_Beacon1",0,0,0,595050.9734,117847.4579,1851,0,0
29,"Rye_Beacon1",0,0,0,595050.9734,117847.4579,1911,0,0
30,"Rye_Beacon2",0,0,0,595230.8729,118222.8257,1693,NA,0
30,"Rye_Beacon2",0,0,0,595230.8729,118222.8257,1753,NA,0
30,"Rye_Beacon2",0,0,0,595230.8729,118222.8257,1831,0,0
30,"Rye_Beacon2",0,0,0,595230.8729,118222.8257,1851,0,0
30,"Rye_Beacon2",0,0,0,595230.8729,118222.8257,1911,0,0
31,"Salcombe",0,0,1836,272465.1404,36518.1717,1693,NA,0
31,"Salcombe",0,0,1836,272465.1404,36518.1717,1753,NA,0
31,"Salcombe",0,0,1836,272465.1404,36518.1717,1831,0,0
31,"Salcombe",0,0,1836,272465.1404,36518.1717,1851,0,0
31,"Salcombe",0,0,1836,272465.1404,36518.1717,1911,20,2
308,"SaltEnd",0,0,0,515636.7473,427111.4259,1693,NA,0
308,"SaltEnd",0,0,0,515636.7473,427111.4259,1753,NA,0
308,"SaltEnd",0,0,0,515636.7473,427111.4259,1831,0,0
308,"SaltEnd",0,0,0,515636.7473,427111.4259,1851,0,0
308,"SaltEnd",0,0,0,515636.7473,427111.4259,1911,0,2
32,"SandowneBay_Beacon",0,0,0,458430.368,79748.4684,1693,NA,1
32,"SandowneBay_Beacon",0,0,0,458430.368,79748.4684,1753,NA,1
32,"SandowneBay_Beacon",0,0,0,458430.368,79748.4684,1831,0,0
32,"SandowneBay_Beacon",0,0,0,458430.368,79748.4684,1851,0,0
32,"SandowneBay_Beacon",0,0,0,458430.368,79748.4684,1911,0,0
499,"Saundersfoot",0,0,0,213793.0429,204712.1888,1693,NA,0
499,"Saundersfoot",0,0,0,213793.0429,204712.1888,1753,NA,0
499,"Saundersfoot",0,0,0,213793.0429,204712.1888,1831,0,0
499,"Saundersfoot",0,0,0,213793.0429,204712.1888,1851,0,1
499,"Saundersfoot",0,0,0,213793.0429,204712.1888,1911,1,1
514,"ScarWeather_LV",0,0,1862,265673.8074,174162.0343,1693,NA,0
514,"ScarWeather_LV",0,0,1862,265673.8074,174162.0343,1753,NA,0
514,"ScarWeather_LV",0,0,1862,265673.8074,174162.0343,1831,0,0
514,"ScarWeather_LV",0,0,1862,265673.8074,174162.0343,1851,0,0
514,"ScarWeather_LV",0,0,1862,265673.8074,174162.0343,1911,11,1
314,"Scarborough",0,41,1806,504812.68,488574.5815,1693,NA,0
314,"Scarborough",0,41,1806,504812.68,488574.5815,1753,NA,0
314,"Scarborough",0,41,1806,504812.68,488574.5815,1831,11,1
314,"Scarborough",0,41,1806,504812.68,488574.5815,1851,13,1
314,"Scarborough",0,41,1806,504812.68,488574.5815,1911,13,2
236,"SeaReach",0,0,1849,584208.6115,185614.4198,1693,NA,0
236,"SeaReach",0,0,1849,584208.6115,185614.4198,1753,NA,0
236,"SeaReach",0,0,1849,584208.6115,185614.4198,1831,0,0
236,"SeaReach",0,0,1849,584208.6115,185614.4198,1851,0,1
236,"SeaReach",0,0,1849,584208.6115,185614.4198,1911,11,1
158,"SeaViewPier",0,0,1901,462821.1052,91805.0717,1693,NA,0
158,"SeaViewPier",0,0,1901,462821.1052,91805.0717,1753,NA,0
158,"SeaViewPier",0,0,1901,462821.1052,91805.0717,1831,0,0
158,"SeaViewPier",0,0,1901,462821.1052,91805.0717,1851,0,0
158,"SeaViewPier",0,0,1901,462821.1052,91805.0717,1911,0,1
337,"SeahamNorthPier",0,0,1843,443614.1072,549421.2958,1693,NA,0
337,"SeahamNorthPier",0,0,1843,443614.1072,549421.2958,1753,NA,0
337,"SeahamNorthPier",0,0,1843,443614.1072,549421.2958,1831,0,0
337,"SeahamNorthPier",0,0,1843,443614.1072,549421.2958,1851,14,2
337,"SeahamNorthPier",0,0,1843,443614.1072,549421.2958,1911,11,1
336,"SeahamnNewSouthPier",0,0,1906,443562.2616,549323.429,1693,NA,0
336,"SeahamnNewSouthPier",0,0,1906,443562.2616,549323.429,1753,NA,0
336,"SeahamnNewSouthPier",0,0,1906,443562.2616,549323.429,1831,0,0
336,"SeahamnNewSouthPier",0,0,1906,443562.2616,549323.429,1851,0,1
336,"SeahamnNewSouthPier",0,0,1906,443562.2616,549323.429,1911,5,1
325,"SealSand",0,0,0,454010.6895,525381.6943,1693,NA,0
325,"SealSand",0,0,0,454010.6895,525381.6943,1753,NA,0
325,"SealSand",0,0,0,454010.6895,525381.6943,1831,0,0
325,"SealSand",0,0,0,454010.6895,525381.6943,1851,0,0
325,"SealSand",0,0,0,454010.6895,525381.6943,1911,7,1
321,"SeatonCarew",0,0,0,452497.8818,529865.627,1693,NA,0
321,"SeatonCarew",0,0,0,452497.8818,529865.627,1753,NA,0
321,"SeatonCarew",0,0,0,452497.8818,529865.627,1831,0,0
321,"SeatonCarew",0,0,0,452497.8818,529865.627,1851,0,2
321,"SeatonCarew",0,0,0,452497.8818,529865.627,1911,0,0
